facility id,notification,Attorney,Total,url,violation_data,equipment
58673 ,P63503,FAC,2100.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P63503&notice_type=NOV&fac_id=58673 ,"R1146.2 - Failure to demonstrate NOx limit compliance with Rite Boiler, model #250WG, mfg yr 1998, rated at 1.95 MMBTU/hr max input and RayPak boiler, model #W1-0624, mfg yr 1998,  rated at 677,000 btu/hr max input.",
58673 ,P63503,INT,2100.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P63503&notice_type=NOV&fac_id=58673 ,"R1146.2 - Failure to demonstrate NOx limit compliance with Rite Boiler, model #250WG, mfg yr 1998, rated at 1.95 MMBTU/hr max input and RayPak boiler, model #W1-0624, mfg yr 1998,  rated at 677,000 btu/hr max input.",
181359,P63705,INT,3500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P63705&notice_type=NOV&fac_id=181359,Operating engine without first obtaining a permit,Emergency Generator ICE
164319,P62022,INT,550.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P62022&notice_type=NOV&fac_id=164319,The company installed and operated a McKenna Boiler rated 2.0 MMBtu/hr (s/n 2360) without first submitting the required registration.,boiler
129437,P63106,INT,1100.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P63106&notice_type=NOV&fac_id=129437,FAILURE TO SHOW COMPLIANCE BY OPERATING NOZZLES 4 & 10 WITH UPSIDE DOWN BREAKAWAYS.,
174138,P61195,INT,550.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P61195&notice_type=NOV&fac_id=174138,Operating a diesel fueled emergency engine rated > 50 BHP without an active Permit to Operate,Diesel fueled emergency engine
87824,P61199,INT,550.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P61199&notice_type=NOV&fac_id=87824,Operating a diesel-fueled emergency engine rated > 50 BHP without an active Permit to Operate,Diesel-fueled emergency engine
180759,P61563,INT,2000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P61563&notice_type=NOV&fac_id=180759,"Operation of an abrasive blasting system without a permit, > 20% opacity, without approved method.",
180268,P60515,INT,250.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60515&notice_type=NOV&fac_id=180268,203(a): operating diesel fueled ICE greater than 50 hp w/o AQMD Permit or CARB registration,
162842,P60947,INT,250.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60947&notice_type=NOV&fac_id=162842,FAILURE TO SHOW COMPLIANCE BY OPERATING ABOVE LOCATION WITH A VAPOR PROCESSOR IN MANUAL MODE WHILE SELLING GAS TO THE PUBLIC SINCE LAST VAPOR TEST  DATE ABOVE.,
86513,P63018,INT,700.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P63018&notice_type=NOV&fac_id=86513,OPERATING A GASOLINE DISPENSING FACILITY WITHOUT A VALID PERMIT (EQUIPMENT DESCRIPTION STATES 3 TANKS - SITE HAS 2 TANKS). FAILURE TO CONDUCT A PERFORMANCE TEST WITHIN 10 CALENDAR DAYS AFTER INITIAL OPERATION OF DISPENSING FUEL (E-85).,
179235,P63204,INT,440.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P63204&notice_type=NOV&fac_id=179235,OPERATING A GASOLINE DISPENSING FACILITY WITHOUT A VALID PERMIT TO OPERATE.,
139270,P60850,INT,900.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60850&notice_type=NOV&fac_id=139270,"Operation of 1 boiler >1 million BTUs w/out first submitting a registration, failure to submit registration plan for AC refrigerants w/ >50 lbs/circuit, operating 1 ICE >50 BHP w/in 100 meters of a school during school hours, failure to meet PM emissions","boiler, AC unit, ICE"
139270,P60852,INT,300.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60852&notice_type=NOV&fac_id=139270,Failure to meet PM standards for engine >50 BHP located within 100 meters of a school.,ICE
4297,P60144,INT,1800.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60144&notice_type=NOV&fac_id=4297,Failing to perform a source test for the two Cleaver Brooks boilers during the last five years.,Two Cleaver Brooks boilers.
50865,P63502,INT,700.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P63502&notice_type=NOV&fac_id=50865,1146 (d)(6)(A) - Failure to conduct source testing every 3 years on boiler greater than 10 MMBTU/hr max input,"Cleaver Brooks Fire tube Boiler, model # CB700-400200, s/n OL100369, rated at 16.3 
MMBTU/hr max input, mfg yr 2000. Group III Boiler."
114612,P56736,INT,1500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P56736&notice_type=NOV&fac_id=114612,"failure to keep, and maintain fume scrubber in good operating condition; facility operating fume scrubber without working pH meter; facility installed and operated cold strip tank without a valid permit to operate","tank, fume scrubber"
153479,P63507,INT,1500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P63507&notice_type=NOV&fac_id=153479,Failure to demonstrate compliance by not source testing boiler every 5 years.,F94215 - Dixon Boiler
153479,P63507,FAC,1500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P63507&notice_type=NOV&fac_id=153479,Failure to demonstrate compliance by not source testing boiler every 5 years.,F94215 - Dixon Boiler
152594,P63104,INT,650.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P63104&notice_type=NOV&fac_id=152594,"OPERATING ABOVE LOCATION WITH 3 UNCERTIFIED FUEL HOSES ON NOZZLES 3, 5 & 8.",
109396,P61979,INT,500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P61979&notice_type=NOV&fac_id=109396,FAILURE TO CONDUCT VAPOR RECOVERY TESTS SEMI-ANNUALLY - LATE 2015 VAPOR RECOVERY TESTING - FAILURE TO COMPLY WITH NOTICE TO COMPLY # E29469/,
148163,P64056,INT,550.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64056&notice_type=NOV&fac_id=148163,"Failure to take environmental training program refresher course every three (3) years, failure to clean cooling coils and replace gaskets every 2 years.",Bowe Permac Perc Dry Cleaning Machine (P/O F99376)
