facility id,notification,Attorney,Total,url,violation_data,equipment
151937,P61657,FAC,750.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P61657&notice_type=NOV&fac_id=151937,Operating a gasoline dispensing facility contrary to CARB certification-Veeder Root vapor polisher left in manual mode.,
168347,P60124,INT,640.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60124&notice_type=NOV&fac_id=168347,"Operating two Bryan boilers, each rated at 650 MBtu/hr., that were manufactured in 1997, and failed to demonstrate compliance.",Two Bryan boilers.
137708,P60906,INT,640.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60906&notice_type=NOV&fac_id=137708,Failure to properly install a CARB certified Phase 1 vapor recovery system.,
51097 ,P59327,INT,6400.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59327&notice_type=NOV&fac_id=51097 ,"Violation of permit condition N20746: exceeding throughput limit of 208,000 gallons/month from March 2013-October 2013",
800265,P62477,INT,800.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P62477&notice_type=NOV&fac_id=800265,Exceeding P/O F66023 Condition 3,emergency ICE
35188 ,HRB2254,KCM,4000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=HRB2254&notice_type=NOV&fac_id=35188 ,,
155560,HRB2251,TRB,1500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=HRB2251&notice_type=NOV&fac_id=155560,,
155560,HRB2252,TRB,1500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=HRB2252&notice_type=NOV&fac_id=155560,,
155560,HRB2252,INT,1500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=HRB2252&notice_type=NOV&fac_id=155560,,
155560,HRB2258,TRB,1500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=HRB2258&notice_type=NOV&fac_id=155560,,
114910,HRB2256,NAS,1000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=HRB2256&notice_type=NOV&fac_id=114910,,
159780,HRB2257,KCM,500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=HRB2257&notice_type=NOV&fac_id=159780,,
173952,HRB2253,NAS,1000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=HRB2253&notice_type=NOV&fac_id=173952,,
173952,HRB2253,INT,1000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=HRB2253&notice_type=NOV&fac_id=173952,,
