facility id,notification,Attorney,Total,url,violation_data,equipment
114910,HRB2228,NAS,1000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=HRB2228&notice_type=NOV&fac_id=114910,,
114910,HRB2228,INT,1000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=HRB2228&notice_type=NOV&fac_id=114910,,
157632,P60303,WBW,5161.2,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60303&notice_type=NOV&fac_id=157632,Selling coatings within the SCAQMD's area of jurisdiction that exceeded the VOC limits set forth by SCAQMD Rule 1113.,
7411 ,P54969,KCM,9300.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P54969&notice_type=NOV&fac_id=7411 ,"(1) 1st SAM Report late; (2) Failed to conduct annual tune-ups; (3) Exceeded limit per condition C1.4 on 23 days, Exceeded limit per conditon C1.5 for 3 months, Records failed to demo compliance with asphalt loading per conditions C1.1 and C1.3;",(4) Operated Asphalt Saturant System rollers without a permit; (5) Failed to provide records for 2011 for Device C3 (condition K67.1)
7411 ,P54970,KCM,9300.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P54970&notice_type=NOV&fac_id=7411 ,"(1) Failed to reconcile quarterly NOx emissions in the last quarter, and (2) NOx emissions from the beginning of the 2011 Compliance Year through the end of the last quarter exceeded the annual NOx emissions allocation in effect at the end of the",reconciliation period for that quarter.
146463,P60254,KCM,3500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60254&notice_type=NOV&fac_id=146463,"operating an in-use stationary diesel generator engine, > 50 hp, located < 100 m from an existing school, without reducing the diesel PM rate in accordance with the appropriate compliance schedule","CAT 3412 diesel generator engine, 890 bhp"
54732 ,P61174,NAS,40000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P61174&notice_type=NOV&fac_id=54732 ,Operating 4 Raypak boilers rated at 1.25 Million BTU w/o a registration; Failure to demonstrate compliance with 30ppm NOx emissions limit for 2 Parker Boilers; Failure to submit a multi-engine compliance plan by 1/1/2011 in accordance w/ Table 4 of 1472,
18001 ,P60253,JMP,500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60253&notice_type=NOV&fac_id=18001 ,"operating an in-use stationary diesel generator engine, > 50 hp, located < 100 m from an existing school, without reducing the diesel PM rate in accordance with the appropriate compliance schedule","Ford diesel generator engine, 112 bhp"
172594,P59827,KCM,3300.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59827&notice_type=NOV&fac_id=172594,Operating a Title V facility without first obtaining a Title V permit.  Operating mixers and spray booths at a Title V facility without a permit.,Spray booths and mixers
87171 ,P53975,NAS,1000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P53975&notice_type=NOV&fac_id=87171 ,1) NOT WETTING ACWM.  2) NOT LABELING THE ACWM BAGS PER 1403e1A&B.;,
