facility id,notification,Attorney,Total,url,violation_data,equipment
20061 ,P45973,KCM,170000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P45973&notice_type=NOV&fac_id=20061 ,Discharge of odor causing nuisance to a considerable number of persons.,
79682 ,P49171,TRB,25000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P49171&notice_type=NOV&fac_id=79682 ,FAILED TO VENT ALL EMISSION POINTS TO AN EMISSION COLLECTION SYSTEM;  FAILED TO VENT THE BURNER EXHAUST STACK FOR WIRTZ FURNACE (P/O D33382) TO AN EMISSION CONTROL DEVICE.,
79682 ,P49170,TRB,25000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P49170&notice_type=NOV&fac_id=79682 ,FAILED TO VENT ALL EMISSION POINTS TO AN EMISSION COLLECTION SYSTEM; FAILED TO VENT THE BURNER EXHAUST STACK FOR WIRTZ FURNACE (P/O D33381) TO AN EMISSION CONTROL DEVICE.,
79682 ,P49172,TRB,25000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P49172&notice_type=NOV&fac_id=79682 ,FAILED TO VENT ALL EMISSIONS POINTS TO AN EMISSION COLLECTION SYSTEM & FAILED TO COMPLETELY VENT EMISSIONS FROM A GRID-CASTERS (P/O D33385) AND PASTE-DRYING-OVEN (P/O D58547) TO AN EMISSION CONTROL DEVICE.,
175515,P63015,TRB,1000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P63015&notice_type=NOV&fac_id=175515,FAILURE TO REPAIR/REPLACE VAPOR RECOVERY COMPONENT - HAVING MINOR DEFECTS -  WITHIN 7 DAYS (LOOSE BOOT PUMP #1). OPERATING A GASOLINE DISPENSING FACILITY CONTRARY TO MANUFACTURER SPECIFICATIONS AND CARB CERTIFICATIONS; OPERATING WITH A MAJOR DEFECT.,OPERATING CONTRARY TO PERMIT N27845 CONDITION #2 (USING UNCERTIFIED BREAKAWAY ON PUMP #1).
158553,P64263,TRB,550.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64263&notice_type=NOV&fac_id=158553,THE INSERTION INTERLOCK MECHANISM ON PUMP #2 IS DEFECTIVE. REPAIR/REPLACE DEFECTIVE INSERTION INTERLOCK MECHANISM ON VST NOZZLE. COMPLIANCE DUE DATE: 10/15/15. PUMP #2 TAGGED OUT - TAG #09054.,
174644,P61272,TRB,300.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P61272&notice_type=NOV&fac_id=174644,OPERATING A GASOLINE DISPENSING FACILITY WITH A MAJOR DEFECT - UPSIDE DOWN BREAKAWAY AT FUELING POINT #11.,
173194,P59799,TRB,675.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59799&notice_type=NOV&fac_id=173194,FAILURE TO MAINTAIN COMPONENTS ACCORDING TO MANUFACTURER'S SPECIFICATIONS. NOZZLE #6 (SN-GS38842) HAS A FAULTY INSERTION INTERLOCK MECHANISM.,
162093,P63009,TRB,550.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P63009&notice_type=NOV&fac_id=162093,"FAILURE TO CONDUCT/PROVIDE PROOF OF CONDUCTING VAPOR RECOVERY RE-VERIFICATION TESTS SEMI-ANNUALLY AS REQUIRED FOR A FACILITY WITH A MAXIMUM MONTHLY THROUGH-PUT OF 100,000 GALLONS OR GREATER.",
165678,P60857,TRB,560.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60857&notice_type=NOV&fac_id=165678,Operation of 1 diesel-fueled engine without a valid Permit to Operate (P/O).,ICE
104641,P63750,TRB,900.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P63750&notice_type=NOV&fac_id=104641,"Failure to conduct periodic monitoring with portable NOx, CO, and oxygen analyzer.",
177354,P63002,TRB,200.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P63002&notice_type=NOV&fac_id=177354,"FAILURE TO CONDUCT VAPOR RECOVERY REVERIFICATION TESTS ANNUALLY AS REQUIRED FOR A FACILITY WITH A MAXIMUM MONTHLY THROUGH-PUT LESS THAN 100,000 GALLONS. FAILURE TO CONDUCT A PERIODIC COMPLIANCE INSPECTION AT LEAST ONCE EVERY 12 MONTHS.",
70966,P60138,TRB,2125.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60138&notice_type=NOV&fac_id=70966,Failing to: 1) perform a source test on Fulton Thermal Fluid Heater every five years and 2) complete diagnostic emission testing with a portable analyzer according to the schedule.,Fulton Thermal Fluid Heater
171905,P60671,TRB,1500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60671&notice_type=NOV&fac_id=171905,Installing and operating a John Deere diesel fueled ICE rated over 50 bhp without a valid permit to construct/operate. Failure to maintain engine operating logs for the John Deere ICE.,
172416,P60942,TRB,1000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60942&notice_type=NOV&fac_id=172416,"FAILURE TO SHOW COMPLIANCE BY OPERATING ABOVE FACILITY CONTRARY TO PERMIT TO OPERATE N28511 - CONDITIONS 20, 21 AND 22 (TEST MANUALLY CLEARINGS AND OTHER ISD ISSUES).",
178480,P59789,TRB,1000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59789&notice_type=NOV&fac_id=178480,"Failure to provide reverification test results, periodic inspection report & daily training certificate.  Failure to conduct Methodology 4 & 6 testing.  Operating contrary to P/O conditions, manually clearing ISD alarms without proof of repair.",
67742,P61320,TRB,850.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P61320&notice_type=NOV&fac_id=67742,Failure to conduct vapor recovery re-verification tests annually.,gasoline storage and dispensing
132187,P59677,TRB,2100.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59677&notice_type=NOV&fac_id=132187,Operating contrary to permit condition #3 of P/O R-F52033 by exceeding the number of hours allowed for m/t purposes.,ice
174130,P60844,TRB,400.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60844&notice_type=NOV&fac_id=174130,OPERATING A GASOLINE DISPENSING FACILITY WITHOUT A VALID PERMIT TO OPERATE.,
172211,P61196,TRB,300.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P61196&notice_type=NOV&fac_id=172211,"McKenna Boiler Works Inc boiler (no. 1), rated at 1,995,000 BTU/hr: failing to demonstrate compliance with the NOx and CO emission limits of 30 and 400 ppm",Natural gas fired boiler
166511,P60667,TRB,500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60667&notice_type=NOV&fac_id=166511,Installing and operating a Union HL860 petroleum dry cleaning machine without a valid permit to construct/operate. Failure to maintain lint in a sealed container until properly disposed. Failure to maintain dry cleaning operation records for Union HL860.,
6488,P61324,TRB,1450.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P61324&notice_type=NOV&fac_id=6488,Operating a gasoline storage and dispensing system with a major defect: visible opening in main coaxial hose of #5.  Failure to conduct vapor recovery reverification tests annually.  Failure to conduct reverification tests in the same months every year.,gasoline storage and dispensing
127838,P63850,TRB,1300.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P63850&notice_type=NOV&fac_id=127838,Failure to conduct a district approved source test every 3 years.,Oven #1
170730,P61269,TRB,600.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P61269&notice_type=NOV&fac_id=170730,OPERATING A GASOLINE DISPENSING FACILITY WITH A MAJOR DEFECT: TORN BALANCE HOSE (WHIP) AT FUELING POINT #10.,
