facility id,notification,Attorney,Total,url,violation_data,equipment
17956 ,P57861,TRB,20000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P57861&notice_type=NOV&fac_id=17956 ,1. Failed to submit electronic report for 4th quarter of 2012 and 2nd quarter of 2013. 2. Failure to submit second Semi-Annual 500-SAM (7/1/12 to 12/31/12) and Annual  (1/1/12 to 12/31/12) 500-ACC by due dates of 2/28/13 and 3/1/13 respectively.,"Coaters, drying ovens, solvent still,  afterburner, etc."
17956 ,P50349,TRB,20000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P50349&notice_type=NOV&fac_id=17956 ,FAILED TO SUBMIT ELECTRONIC REPORT FOR PROCESS AND R219 FOR 4TH QTR/2011----FAILED TO SUBMIT 4TH QTR QCER AND APEP BY THE DUE DATE----FAILED TO SUBMIT SEMI-ANNUAL REPORT FOR 7/1/11 TO 12/31/11----FAILED TO SUBMIT ANNUAL REPORT FOR 1/1/11 TO 12/31/11,
17956 ,P52272,TRB,20000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P52272&notice_type=NOV&fac_id=17956 ,"Missing second SAM, ACC, 4th qtr QCER, APEP",
17956 ,P53122,TRB,20000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P53122&notice_type=NOV&fac_id=17956 ,Failed to reconcile NOX emissions in the third qrtr.  Nox Emmsns fron the begining of the 200 cmplnce year thru the end of the thrd qrtr exceeded the annual nox emssns allction in effect at the end of the recncltn period for that qrtr.,
17956 ,P55668,TRB,20000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P55668&notice_type=NOV&fac_id=17956 ,Failed to reconcile quarterly NOx emissions in the 2nd & 3rd quarters of compliance Y2012.NOx emissions from the beginning of the 2012 compliance year through the end of the 2nd-last quarters exceeded the annual NOx emissions allocation in effect at the e,
17956 ,P55668,INT,20000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P55668&notice_type=NOV&fac_id=17956 ,Failed to reconcile quarterly NOx emissions in the 2nd & 3rd quarters of compliance Y2012.NOx emissions from the beginning of the 2012 compliance year through the end of the 2nd-last quarters exceeded the annual NOx emissions allocation in effect at the e,
44873 ,SRV101,KCM,9500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=SRV101&notice_type=NOV&fac_id=44873 ,,
13770 ,SRV102,NSF,195000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=SRV102&notice_type=NOV&fac_id=13770 ,,
178634,SRV102,NSF,47500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=SRV102&notice_type=NOV&fac_id=178634,,
178634,SRV102,FAC,47500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=SRV102&notice_type=NOV&fac_id=178634,,
178634,SRV102,INT,47500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=SRV102&notice_type=NOV&fac_id=178634,,
147669,P59367,INT,1600.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59367&notice_type=NOV&fac_id=147669,"Failing to conduct tune-up for a boiler rated at 4.05mmbtu using less than 18,000 therms of natural gas annually.",
110411,P62417,INT,1100.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P62417&notice_type=NOV&fac_id=110411,"Operating a gasoline dispenisng facility contrary to manufacturer specifications and CARB certifications. Operating with major defects. Operating contrary to permit condition #2 of permit N26618-uncertified breakaways (shear pins) on pumps #2,4 and 9",
147798,P61235,INT,1100.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P61235&notice_type=NOV&fac_id=147798,Operating one diesel fueled ICE rated > 50 bhp without a valid permit to operate.,
173926,P62425,INT,900.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P62425&notice_type=NOV&fac_id=173926,Operating a gasoline dispensing facility contrary to manufacturer specifications and CARB certification. Operating with a major defect. Operating contrary to permit N27876 condition #2-faulty insertion interlock on pump #7. Failure to conduct and/or,provide proof of conducting a periodic compliance inspection within 30 days of permit issuance.
169357,P59334,INT,575.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59334&notice_type=NOV&fac_id=169357,Operating a gasoline dispensing facility with major defects:  torn hoses on #7 and #12 below nozzles,
130180,P59938,INT,1000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59938&notice_type=NOV&fac_id=130180,"Operating above facility contrary to permit conditions 2, 25-27 of P/O N25787; Failure to keep and maintain repair records; Operating facility with major vapor recovery defects.",
130180,P56848,INT,300.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P56848&notice_type=NOV&fac_id=130180,"Operating a gasoline dispensing facility contrary to CARB Executive Order VR202: one grade of gasoline dispensing events not monitored by ISD, one grade gasoline missing from dispenser interface setup, only two grades of gasoline being monitored by ISD",during fueling events
149989,P57472,INT,950.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P57472&notice_type=NOV&fac_id=149989,Operation of one paint spray booth with 4 exhaust filters without a valid Permit to Operate for OLD INACTIVE PO # F89451.,ONE PSB WITH 4 EXHAUST FILTERS
146897,P58594,INT,4950.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P58594&notice_type=NOV&fac_id=146897,"Failure to conduct a source test every 5 years for 3 boilers, failure to conduct portable analyzer tests for 3 boilers, failure to submit a registration plan for AC units with >50 lbs of refrigerant.","boilers, AC units"
161492,P44876,INT,100.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P44876&notice_type=NOV&fac_id=161492,Failure to maintain a valid copy o fthe PERP Statewide Registration documents on the immediate premises of the registered engine at all times.,"CARB Registration #151158, LADWP #W15470"
161492,P44876,FAC,100.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P44876&notice_type=NOV&fac_id=161492,Failure to maintain a valid copy o fthe PERP Statewide Registration documents on the immediate premises of the registered engine at all times.,"CARB Registration #151158, LADWP #W15470"
162110,P61759,INT,825.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P61759&notice_type=NOV&fac_id=162110,Operating gasoline dispensing equipment contrary to CARB Executive Orders and manufacturer's specifications: operating gasoline dispensing equipment with a major defect; upside down breakaway on dispenser #6; torn whip hose on dispenser #3.,
168501,P61753,INT,500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P61753&notice_type=NOV&fac_id=168501,"Failure to conduct reverification test semiannually (less than 12 months of throughput).  Failure to conduct reverification test annually (once throughput was establish, less than 100,000 gallons sold per month)",
160499,P61495,INT,450.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P61495&notice_type=NOV&fac_id=160499,Failure to conduct reverification test 12 months after last successful test.,
142602,P60500,INT,375.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60500&notice_type=NOV&fac_id=142602,203(a),"diesel emergency ICE, >50 hp"
177218,P58274,INT,950.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P58274&notice_type=NOV&fac_id=177218,R203(a) - operating a paint spray booth without an active permit to operate; R109 - failure to maintain records of operations,Spray booth - paint and solvent
176590,P61902,INT,800.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P61902&notice_type=NOV&fac_id=176590,Operating a portable diesel engine rated greater than 50 bhp without first obtaining an AQMD permit to operate.,Portable Diesel IC Engines
176944,P52299,INT,1500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P52299&notice_type=NOV&fac_id=176944,Operation of an ICE > 50 hp without a valid permit to operate,
164420,P62237,INT,550.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P62237&notice_type=NOV&fac_id=164420,"Failure to complete the performance test within 10 calendar days of initial operation (facility completed the conversion from Executive Order VR202 to VR204 on June 27, 2013)",
177300,P59516,INT,800.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59516&notice_type=NOV&fac_id=177300,Causing and allowing the emissions of fugitive dust such that the dust remains visible in the atmosphere beyond the property line of the emission source.,
177571,P61704,INT,800.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P61704&notice_type=NOV&fac_id=177571,Installing a spraybooth without a permit to construct. Operating a spray booth without a permit to operate,automotive spray booth
164469,P60501,INT,520.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60501&notice_type=NOV&fac_id=164469,203a: operating diesel emergency ICE w/o Permit to Operate,
164469,P60501,FAC,520.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60501&notice_type=NOV&fac_id=164469,203a: operating diesel emergency ICE w/o Permit to Operate,
77114 ,P60600,INT,360.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60600&notice_type=NOV&fac_id=77114 ,Operating an in-use stationary emergency standby diesel-fueled CI engine (>50 bhp) that emits diesel PM at a rate greater than 0.40 g/bhp-hr for more than 20 hours per year for maintenance and testing purposes.,P/O #R-D60966
132404,P61479,INT,300.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P61479&notice_type=NOV&fac_id=132404,Operating a gasoline dispensing facility with an uncertified component-uncertified pressure vacuum relief valve,
132404,P61486,INT,300.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P61486&notice_type=NOV&fac_id=132404,"Failure to conduct complete reverification test 12 months after last successful test: v/l test (4,7,8); A/B test (7,8). Operating a gasoline dispensing facilty after failed tests: v/l test (1, 2, 5, 6); A/B test (1, 2, 5, 6)",
160523,P61498,INT,3500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P61498&notice_type=NOV&fac_id=160523,Operating contrary to permit conditions:  Failure to record alarm event information; Manually clearing alarms without proof of repair; Failure to provide records; Failure to provide complete test records; Failure to conduct reverification test 6 months,after last test.
109081,P62369,INT,2400.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P62369&notice_type=NOV&fac_id=109081,1) failure to perform periodic emission mointoring within required timeframe; 2) failure to demonstrate compliance with or exemption from emission limit requirement for boilers rated 1-2 MMBTU/hr >15 years old; and 3) failure to maintain VOC & NOx record,"1) P/O # G22018; 2) two 1.995-MMBTU/hr McKenna 48 boilers, with serial #s H-1744 & H-1746, manufactured in 1994"
35188 ,HRB2243,KCM,4000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=HRB2243&notice_type=NOV&fac_id=35188 ,,
35188 ,HRB2243,FAC,4000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=HRB2243&notice_type=NOV&fac_id=35188 ,,
35188 ,HRB2243,INT,4000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=HRB2243&notice_type=NOV&fac_id=35188 ,,
136173,HRB2239,NAS,5000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=HRB2239&notice_type=NOV&fac_id=136173,,
136173,HRB2247,NAS,5000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=HRB2247&notice_type=NOV&fac_id=136173,,
54732,HRB2242,NAS,1000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=HRB2242&notice_type=NOV&fac_id=54732,,
54732,HRB2246,NAS,1000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=HRB2246&notice_type=NOV&fac_id=54732,,
155560,HRB2244,TRB,1500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=HRB2244&notice_type=NOV&fac_id=155560,,
155560,HRB2244,INT,1500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=HRB2244&notice_type=NOV&fac_id=155560,,
172002,HRB2240,NAS,5000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=HRB2240&notice_type=NOV&fac_id=172002,,
114910,HRB2241,NAS,1000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=HRB2241&notice_type=NOV&fac_id=114910,,
114910,HRB2245,NAS,1000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=HRB2245&notice_type=NOV&fac_id=114910,,
114910,HRB2245,INT,1000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=HRB2245&notice_type=NOV&fac_id=114910,,
101656,P61014,NSF,57000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P61014&notice_type=NOV&fac_id=101656,Failure to comply w/2000 ppm co limit per rule 407(a)(i). Purchasing gaseous fuel from Tesoro Refinery containing sulfur compounds greater than 40 ppm as H2S.  Failure to submit an accurate annual compliance cert rprt for year 2012 as required by Sec K(25,
101656,P34692,NSF,57000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P34692&notice_type=NOV&fac_id=101656,NOx emissions from the beginning of the 2012 compliance year through the end of the second quarter exceeded the annual NOx emissions allocation in effect at the end of the reconciliation period for that quarter.,
101656,P34691,NSF,57000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P34691&notice_type=NOV&fac_id=101656,"1.  Failure to submit accurate QCER for all 4 quarters of the RECLAIM audit period.
2.  Failure to report data for the missing hours in accordance with the applicable procedures.
3.  Failure to accurately calculate daily the percent data availability.",
101656,P34687,NSF,57000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P34687&notice_type=NOV&fac_id=101656,"1.  Inaccurate certification of QCER for 1st Quarter of the RECLAIM Audit period.
2.  Failure to report data by means of the data acquisition and handling system",
166874,P60031,TRB,500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60031&notice_type=NOV&fac_id=166874,Continuing to operate a spray booth without an active Permit to Operate,Paint and solvent spray booth
166874,P60027,TRB,500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60027&notice_type=NOV&fac_id=166874,Operating a spray booth without an active Permit to Operate,Paint and solvent spray booth
40034 ,P57811,VKT,2000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P57811&notice_type=NOV&fac_id=40034 ,Failed to electronically submit individual emissions of Process Units using Code NP or NPF.,RECLAIM
140811,P57680,TRB,2000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P57680&notice_type=NOV&fac_id=140811,Exceeded provided character space.  Please view the inspector comment/report tab.  Thank you.,Ovens
140811,P57685,TRB,2000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P57685&notice_type=NOV&fac_id=140811,Exceeded provided character space.  Please view the report tab/inspector comment below.  Thank you.,Ovens
140811,P57684,TRB,2000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P57684&notice_type=NOV&fac_id=140811,Failure to submit a registration plan every year in violation of Rule 1415.1 (d)(1)(A).,Refrigeration System
134946,P58193,KCM,9500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P58193&notice_type=NOV&fac_id=134946,"Operating an in-use diesel fired Cummins, Model 6CTA8.3-G engine, with serial number 44572802 associated with an emergency generator within 100 meters of a school without complying with any of the available compliance options.",
