facility id,notification,Attorney,Total,url,violation_data,equipment
152417,P62478,INT,2400.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P62478&notice_type=NOV&fac_id=152417,failure to obtain permit to construct prior to installing the emergency ICE and operate the equipment without active permit to operate,emergency ICE
150501,P61185,INT,1600.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P61185&notice_type=NOV&fac_id=150501,"Operating a diesel fueled emergency engine, rated more than 50 BHP, without an active Permit to Operate",Diesel fueled emergency engine
35188 ,HRB2260,KCM,4000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=HRB2260&notice_type=NOV&fac_id=35188 ,,
173952,HRB2259,NAS,1000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=HRB2259&notice_type=NOV&fac_id=173952,,
173952,HRB2259,INT,1000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=HRB2259&notice_type=NOV&fac_id=173952,,
143965,P61451,WBW,5000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P61451&notice_type=NOV&fac_id=143965,"Failure to repair or replace vapor recovery components having minor defects within 7 days: ISD is in ""readiness pending"" mode. Failure to provide certification for Rule 461 daily inspection training.",
143965,P59996,WBW,5000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59996&notice_type=NOV&fac_id=143965,Operating a gasoline dispensing facility contrary to CARB Executive Orders and manufacturer's specifications and with major defects: nozzles 3/4 and 12 have faulty insertion interlock mechanisms; drybreak on 91 tank and 87 tank furthest from dispensers,are inoperative; dry break cap on 91 tank is defective; fill cap on 87 tank is broken.
159702,P50623,NAS,500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P50623&notice_type=NOV&fac_id=159702,Offering for sale & selling non-compliant paint products at Fuller-Obrien.,
158437,P58397,WBW,500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P58397&notice_type=NOV&fac_id=158437,FAILURE TO REPAIR/REPLACE EQUIPMENT WITHIN 7 DAYS OF NOTICE TO COMPLY BEING ISSUED; OPERATING A GDF WITH A DEFECTIVE GRADE 87 DRYBREAK ADAPTOR-EAST; FAILURE TO ALIGNED FACES #2 AND #6; FAILURE TO REPLACE HOSES #1 AND6 WITH EXPOSED STEEL BRAID OF MAIN HOSE,
124904,P62467,RRF,2000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P62467&notice_type=NOV&fac_id=124904,failure to submit 500-ACC and 500-SAM in a timely manner for 2012,emergency ICE's and printing press
124904,P58893,RRF,2000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P58893&notice_type=NOV&fac_id=124904,R3002 (c)(1) - operated contrary to Section K of TV Permit by failing to submit Form 500-SAM for the last six calendar months of 2012 and Form 500-ACC for 2012 by the due dates.,
118699,P59995,TRB,1925.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59995&notice_type=NOV&fac_id=118699,"Operating a gasoline dispensing facility contrary to CARB Executive Orders and manufacturer's specifications-nozzles #1, 3, 10, 11 and 12 have faulty insertion interlock mechanisms. Breakaway #10 is uncertified (missing sticker showing correct direction",
172894,P60022,KCM,1100.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60022&notice_type=NOV&fac_id=172894,Dust reamined visible beyond the property line,
154395,P49230,KRW,3500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P49230&notice_type=NOV&fac_id=154395,"Visible opening on hose #1, 4, 5 and visible opening on whiphose #1 and #8-all tagged. Violation of permit condition, failure to repair and document alarms.",
86890 ,P61208,WBW,500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P61208&notice_type=NOV&fac_id=86890 ,Operating one diesel fueled internal combustion engine located within 100 meters from an existing school without demonstrating compliance with diesel PM emission limits.,
174731,P59842,WBW,300.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59842&notice_type=NOV&fac_id=174731,Operating a portable engine rated greater than 50 bhp without an AQMD Permit to Operate or CARB Portable Equipment Registration.,Brush Chipper
174731,P59842,INT,300.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59842&notice_type=NOV&fac_id=174731,Operating a portable engine rated greater than 50 bhp without an AQMD Permit to Operate or CARB Portable Equipment Registration.,Brush Chipper
97081 ,SRV100,NAS,5000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=SRV100&notice_type=NOV&fac_id=97081 ,,
158277,P59311,NAS,750.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59311&notice_type=NOV&fac_id=158277,Operating a gasoline dispensing facility without a valid permit to operate.,
174433,P61853,NAS,1650.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P61853&notice_type=NOV&fac_id=174433,Operating emergency generator IC engine beyond 200 hrs in one year and exceeding 50 hrs per year allocated for testing and maintenance,IC engine driving emergency electrical generator
176593,P60120,NAS,4620.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60120&notice_type=NOV&fac_id=176593,"The facility failed to demonstrate compliance with NOx emission limit for four (4) Raypak boilers, each rated at 726 MBtu/hr., that were manufactured in 1988.",Four (4) raypak Boilers.
167322,P59303,NAS,1125.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59303&notice_type=NOV&fac_id=167322,Failure to conduct reverification test in the correct testing month-October,
155753,P61652,NAS,300.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P61652&notice_type=NOV&fac_id=155753,"Operating a gasoline dispensing facility with a ""major defect""-breakaway on fueling point #9 installed upside down",
129105,P62326,NAS,990.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P62326&notice_type=NOV&fac_id=129105,Failure to provide records demonstrating compliance. Failure to conduct vapor recovery testing annually.,
145456,P58591,NAS,550.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P58591&notice_type=NOV&fac_id=145456,"Violation of permit condition #3, exceeding limit of 36 gallons of perc in 2012.",perc dry cleaning system
146708,P60901,NAS,330.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60901&notice_type=NOV&fac_id=146708,Failure to show compliance by operating with a faulty interlocking check valve on nozzle #8,
146708,P60901,FAC,330.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60901&notice_type=NOV&fac_id=146708,Failure to show compliance by operating with a faulty interlocking check valve on nozzle #8,
146708,P60901,INT,330.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60901&notice_type=NOV&fac_id=146708,Failure to show compliance by operating with a faulty interlocking check valve on nozzle #8,
146708,P60902,INT,450.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60902&notice_type=NOV&fac_id=146708,Failure to show compliance by operating with a faulty interlocking check valve on nozzle #8,
125660,P60951,INT,2000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60951&notice_type=NOV&fac_id=125660,"Operating a boiler rated at 2,016,000 BTU without a Permit to Operate",Boiler
107668,P62330,INT,1070.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P62330&notice_type=NOV&fac_id=107668,Operating a gasoline dispensing facility with a major defect: Missing faceplate on pump #5. Failure to provide records demonstrating compliance. Failure to conduct vapor recovery testing semiannually. Failure to test in May 2013,
26219,P61653,INT,450.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P61653&notice_type=NOV&fac_id=26219,Failure to conduct vapor recovery reverificiation test 6 months after previous successful test-last test done 11/8/12; test due by 5/31/13,
174914,P59313,INT,330.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59313&notice_type=NOV&fac_id=174914,Operating a gasoline dispensing facility contrary to CARB Executive Orders and manufacturer's specifications and with a major defect:  upside down breakaway installed on #4,
174891,P61497,INT,410.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P61497&notice_type=NOV&fac_id=174891,Operating a gasoline dispensting facility with a major defect:  torn hose on #3,
